timestamp,can_id,dlc,label,attack_type,d0,d1,d2,d3,d4,d5,d6,d7
0.438,32,4,1,spoofing,0,0,1,64,0,0,0,0
0.439,1200,4,1,fuzzy,75,14,27,219,151,109,145,238
0.44,854,3,1,fuzzy,9,216,234,214,18,118,30,8
0.441,19,8,1,dos,8,13,6,222,10,134,2,130
0.442,5,8,1,fuzzy,57,22,57,107,17,118,184,213
0.443,19,8,1,dos,19,6,4,19,230,131,2,131
0.444,19,8,1,dos,252,16,247,244,29,132,2,132
0.445,19,8,1,dos,249,255,1,250,0,127,2,133
0.446,1488,1,1,fuzzy,85,12,170,198,124,10,182,163
0.447,19,8,1,dos,253,246,0,1,240,129,2,134
0.448,19,8,1,dos,1,5,5,1,20,116,2,135
0.449,1478,2,1,fuzzy,186,123,150,13,128,81,182,104
0.45,821,4,1,fuzzy,233,240,34,114,5,246,9,202
0.451,19,8,1,dos,247,15,3,235,239,120,2,136
0.452,5,5,1,fuzzy,155,234,168,12,88,81,210,72
0.453,19,7,1,fuzzy,184,15,10,208,92,107,220,255
0.454,1896,4,1,fuzzy,167,222,150,116,239,234,42,213
0.455,1195,5,1,fuzzy,247,21,250,146,172,153,5,41
0.456,19,8,1,dos,3,254,253,1,54,125,2,137
0.457,1693,7,1,fuzzy,150,248,46,56,157,46,116,106
0.458,48,1,1,fuzzy,116,235,35,30,101,105,231,193
0.459,19,8,0,normal,0,2,249,13,0,139,2,137
0.46,1455,3,1,fuzzy,133,153,77,95,111,87,166,99
0.461,48,3,1,fuzzy,76,170,233,49,176,46,219,8
0.462,209,7,1,fuzzy,148,4,12,195,54,111,131,250
0.463,19,8,1,dos,255,10,3,1,15,133,2,138
0.464,48,2,1,fuzzy,32,77,102,21,22,23,151,108
0.465,19,8,1,dos,0,7,8,231,234,134,2,139
0.466,19,8,1,dos,13,251,255,23,17,121,2,140
0.467,19,8,1,dos,251,5,0,0,247,119,2,141
0.468,48,5,1,fuzzy,41,236,49,193,29,92,30,178
0.46900000000000003,1284,8,1,fuzzy,99,69,155,1,85,65,74,40
0.47000000000000003,686,5,1,fuzzy,60,49,11,63,243,157,158,191
0.47100000000000003,19,8,1,dos,8,5,253,24,9,130,2,142
0.47200000000000003,80,2,1,fuzzy,79,121,84,182,110,9,154,162
0.47300000000000003,48,7,1,fuzzy,34,241,191,92,81,44,221,255
0.47400000000000003,1947,6,1,fuzzy,60,53,123,133,12,116,86,231
0.47500000000000003,19,8,1,dos,19,6,8,247,223,122,2,143
0.47600000000000003,1999,7,1,fuzzy,159,97,83,101,0,1,208,142
0.47700000000000004,19,8,1,dos,247,16,254,10,7,126,2,144
0.47800000000000004,735,3,1,fuzzy,254,153,8,170,60,174,21,127
0.47900000000000004,32,4,1,fuzzy,193,109,199,125,13,49,186,194
0.48,19,8,1,dos,248,21,3,227,232,130,2,145
0.481,988,1,1,fuzzy,69,238,202,222,148,126,193,33
0.482,32,4,0,normal,5,200,1,72,0,0,0,0
0.483,19,8,1,dos,240,26,243,250,3,124,2,146
0.484,80,3,1,fuzzy,193,154,186,105,27,188,31,55
0.485,714,3,1,fuzzy,245,146,143,171,79,160,141,106
0.486,1251,8,1,fuzzy,11,214,141,27,109,131,88,138
0.487,19,8,1,dos,6,2,0,13,255,120,2,147
0.488,409,5,1,fuzzy,131,227,23,14,61,146,65,196
0.489,19,8,0,normal,3,28,0,255,237,134,2,148
0.49,19,8,1,dos,18,2,1,2,233,125,2,148
0.491,5,8,1,fuzzy,152,172,29,90,176,36,253,25
0.492,646,6,1,fuzzy,85,188,44,155,123,147,244,122
0.493,19,8,1,dos,3,18,4,251,16,126,2,149
0.494,32,4,1,spoofing,0,0,1,74,0,0,0,0
0.495,32,5,1,fuzzy,20,47,168,181,58,195,251,132
0.496,19,8,1,dos,11,6,15,249,17,124,2,150
0.497,1980,1,1,fuzzy,13,23,191,239,213,153,208,104
0.498,19,8,1,dos,24,237,0,37,229,125,2,151
0.499,48,2,1,fuzzy,252,83,161,159,128,96,98,152
0.5,19,8,1,dos,246,4,253,29,28,125,2,152
0.501,19,8,1,dos,6,11,3,10,8,126,2,153
0.502,80,1,1,fuzzy,253,122,153,197,234,210,9,133
0.503,32,3,1,fuzzy,157,59,67,5,149,239,3,16
0.504,19,8,1,dos,1,255,4,242,250,127,2,154
0.505,1802,6,1,fuzzy,122,169,67,219,143,57,40,81
0.506,1121,2,1,fuzzy,167,245,191,54,56,36,150,137
0.507,19,7,1,fuzzy,151,91,112,50,23,75,20,57
0.508,19,8,1,dos,244,7,250,5,12,134,2,155
0.509,650,2,1,fuzzy,126,239,185,230,49,241,111,9
0.51,735,6,1,fuzzy,149,122,212,195,57,17,60,14
0.511,19,8,1,dos,14,250,0,8,0,128,2,156
0.512,64,8,1,fuzzy,82,51,188,5,197,204,195,184
0.513,19,2,1,fuzzy,28,195,214,153,9,60,50,124
0.514,1059,7,1,fuzzy,15,63,18,72,138,59,215,167
0.515,1057,3,1,fuzzy,160,249,139,89,118,238,40,73
0.516,19,8,1,dos,2,10,251,11,225,133,2,157
0.517,1466,8,1,fuzzy,180,191,101,188,204,30,235,222
0.518,802,3,1,fuzzy,31,124,108,114,247,225,45,34
0.519,1176,6,1,fuzzy,15,94,128,24,147,126,137,171
0.52,19,5,1,fuzzy,79,48,62,160,233,206,141,216
0.521,19,8,0,normal,245,4,254,253,228,133,2,157
0.522,19,8,1,dos,244,255,2,234,241,125,2,158
0.523,226,4,1,fuzzy,96,60,62,170,240,199,186,203
0.524,19,8,1,dos,237,5,0,23,9,134,2,159
0.525,1779,6,1,fuzzy,0,218,218,144,88,64,104,181
0.526,452,3,1,fuzzy,196,191,251,101,17,4,247,180
0.527,5,5,1,fuzzy,122,64,53,240,134,88,85,129
0.528,19,8,1,dos,245,5,2,244,247,115,2,160
0.529,1513,3,1,fuzzy,219,200,206,93,162,144,91,79
0.53,1679,1,1,fuzzy,190,45,142,66,233,1,229,22
0.531,19,8,1,dos,0,252,252,248,10,128,2,161
0.532,1396,2,1,fuzzy,7,153,198,189,219,132,0,155
0.533,582,6,1,fuzzy,144,251,224,237,2,159,237,116
0.534,1100,1,1,fuzzy,0,56,130,29,143,168,0,200
0.535,19,8,1,dos,245,254,253,253,13,124,2,162
0.536,32,5,1,fuzzy,239,214,114,194,93,99,115,34
0.537,19,5,1,fuzzy,40,107,200,209,72,250,189,28
0.538,19,2,1,fuzzy,49,126,102,71,66,89,143,179
0.539,19,8,1,dos,251,240,0,245,69,124,2,163
0.54,453,2,1,fuzzy,139,230,131,224,53,249,93,182
0.541,1503,2,1,fuzzy,32,59,56,11,63,211,25,219
0.542,19,8,1,dos,0,255,251,7,11,127,2,164
0.543,1405,3,1,fuzzy,21,148,121,13,117,146,210,143
0.544,1220,2,1,fuzzy,125,22,156,186,241,69,131,24
0.545,19,8,1,dos,253,250,250,29,48,121,2,165
0.546,32,1,1,fuzzy,242,166,234,29,155,211,76,254
0.547,19,8,1,dos,246,8,251,13,8,126,2,166
0.548,32,4,0,normal,5,206,1,83,0,0,0,0
0.549,19,8,1,dos,253,0,250,208,21,123,2,167
0.55,19,8,0,normal,244,12,254,6,16,129,2,167
0.551,806,6,1,fuzzy,64,61,84,1,168,115,236,144
0.552,19,8,1,dos,253,255,1,246,224,122,2,168
0.553,48,2,1,fuzzy,47,117,44,146,205,123,41,12
0.554,1967,3,1,fuzzy,228,28,11,86,142,184,67,182
0.555,32,4,1,spoofing,0,0,1,84,0,0,0,0
0.556,851,8,1,fuzzy,83,122,12,145,17,244,216,49
0.557,19,8,1,dos,0,11,253,255,4,123,2,169
0.558,233,4,1,fuzzy,48,17,143,132,145,178,7,196
0.559,5,6,1,fuzzy,79,45,170,217,173,54,26,87
0.56,19,4,1,fuzzy,111,49,9,248,209,189,190,94
0.561,19,8,1,dos,11,3,0,240,254,123,2,170
0.562,325,2,1,fuzzy,28,177,210,87,54,171,186,157
0.5630000000000001,19,8,1,dos,255,254,5,245,7,124,2,171
0.5640000000000001,1925,5,1,fuzzy,176,127,226,253,9,26,208,163
0.5650000000000001,19,8,1,dos,6,4,253,194,22,130,2,172
0.5660000000000001,855,6,1,fuzzy,195,23,137,96,80,143,150,76
0.5670000000000001,19,8,1,dos,12,0,254,221,2,124,2,173
0.5680000000000001,48,6,1,fuzzy,179,153,139,41,68,166,253,95
0.5690000000000001,1523,1,1,fuzzy,40,96,139,183,216,106,53,41
0.5700000000000001,19,8,1,dos,243,246,250,19,22,123,2,174
0.5710000000000001,19,8,1,dos,1,14,2,12,4,123,2,175
0.5720000000000001,48,6,0,normal,106,134,127,1,35,0,0,0
0.5730000000000001,64,5,1,fuzzy,113,219,248,97,156,10,25,245
0.5740000000000001,5,4,1,fuzzy,132,104,56,120,1,10,117,169
0.5750000000000001,19,8,1,dos,2,0,12,14,240,126,2,176
0.5760000000000001,1930,1,1,fuzzy,105,68,181,142,245,162,36,54
0.577,64,7,1,fuzzy,112,189,83,54,210,110,230,244
0.578,64,7,1,fuzzy,189,227,51,65,194,55,56,70
0.579,19,8,1,dos,0,243,4,249,13,123,2,177
0.58,1500,5,1,fuzzy,40,47,242,219,51,233,228,216
0.581,19,8,0,normal,253,255,248,3,229,125,2,178
0.582,19,8,1,dos,5,236,4,29,29,123,2,178
0.583,5,8,0,normal,195,185,77,186,1,17,0,0
0.584,19,8,1,dos,252,242,0,227,11,131,2,179
0.585,895,3,1,fuzzy,141,140,169,77,130,58,12,153
0.586,1986,4,1,fuzzy,249,225,167,235,58,147,108,10
0.587,591,3,1,fuzzy,92,130,239,13,5,215,53,56
0.588,19,8,1,dos,5,252,0,2,29,134,2,180
0.589,64,1,1,fuzzy,128,36,148,253,110,27,50,45
0.59,19,8,1,dos,9,251,2,250,4,122,2,181
0.591,64,2,1,fuzzy,220,144,72,124,95,83,16,78
0.592,19,8,1,dos,244,5,251,250,17,132,2,182
0.593,19,2,1,fuzzy,22,47,120,239,98,43,69,89
0.594,80,7,1,fuzzy,186,6,227,154,28,190,224,44
0.595,1666,2,1,fuzzy,190,145,158,112,202,214,55,177
0.596,19,5,1,fuzzy,190,182,62,210,15,4,212,252
0.597,421,2,1,fuzzy,144,86,175,21,73,123,255,100
0.598,19,8,1,dos,232,248,1,13,233,118,2,183
0.599,19,8,1,dos,251,20,0,12,22,124,2,184
0.6,19,8,1,dos,2,6,0,20,22,125,2,185
0.601,624,7,1,fuzzy,84,237,114,126,229,226,204,81
0.602,1166,1,1,fuzzy,200,0,20,158,136,39,77,50
0.603,19,8,1,dos,3,26,4,7,245,121,2,186
0.604,592,8,1,fuzzy,171,96,2,81,70,204,59,222
0.605,32,4,0,normal,6,11,1,93,0,0,0,0
0.606,1104,3,1,fuzzy,155,94,93,113,108,121,60,188
0.607,19,8,1,dos,239,16,246,236,20,126,2,187
0.608,19,7,1,fuzzy,210,24,134,42,222,166,181,182
0.609,19,8,0,normal,252,245,249,5,242,132,2,187
0.61,19,8,1,dos,250,255,3,240,251,127,2,188
0.611,32,4,1,spoofing,0,0,1,94,0,0,0,0
0.612,19,8,1,dos,7,4,0,222,23,122,2,189
0.613,1935,3,1,fuzzy,15,208,31,195,184,232,236,116
0.614,1780,8,1,fuzzy,144,181,146,17,105,183,117,214
0.615,1119,4,1,fuzzy,186,74,1,2,72,58,64,189
0.616,19,8,1,dos,248,2,3,253,6,125,2,190
0.617,32,7,1,fuzzy,46,76,174,47,59,219,188,85
0.618,1037,7,1,fuzzy,146,84,150,36,1,232,185,0
0.619,19,8,1,dos,2,255,1,22,7,127,2,191
0.62,1871,3,1,fuzzy,12,176,244,208,176,196,180,97
0.621,64,6,1,fuzzy,85,132,190,104,22,236,208,107
0.622,866,3,1,fuzzy,210,89,234,56,213,236,39,0
0.623,19,8,1,dos,11,3,254,6,27,130,2,192
0.624,540,7,1,fuzzy,106,84,79,110,152,221,175,51
0.625,64,8,1,fuzzy,180,170,163,4,248,155,14,45
0.626,19,8,1,dos,8,237,6,222,27,131,2,193
0.627,19,8,1,dos,4,2,6,233,0,125,2,194
0.628,732,5,1,fuzzy,163,61,90,65,198,5,189,184
0.629,1426,7,1,fuzzy,175,44,49,166,76,175,86,31
0.63,19,8,1,dos,251,1,3,29,251,125,2,195
0.631,64,7,1,fuzzy,69,195,6,75,44,195,161,107
0.632,1994,6,1,fuzzy,144,247,102,11,232,87,149,196
0.633,1215,6,1,fuzzy,140,123,36,68,31,67,31,250
0.634,19,8,1,dos,14,243,2,5,19,122,2,196
0.635,19,5,1,fuzzy,106,208,43,228,70,69,11,18
0.636,19,8,1,dos,16,2,252,227,29,124,2,197
0.637,19,8,0,normal,250,247,1,243,0,131,2,197
0.638,19,8,1,dos,25,9,5,32,225,134,2,198
0.639,19,8,1,dos,252,7,4,242,18,123,2,199
0.64,788,4,1,fuzzy,188,134,178,140,134,254,5,101
0.641,1565,7,1,fuzzy,175,108,99,23,75,221,128,22
0.642,19,8,1,dos,1,5,248,7,24,122,2,200
0.643,1064,8,1,fuzzy,136,75,88,239,14,134,44,170
0.644,80,3,1,fuzzy,30,246,8,244,18,42,76,25
0.645,19,8,1,dos,249,245,250,20,231,118,2,201
0.646,5,5,1,fuzzy,235,71,134,24,220,216,61,138
0.647,19,8,1,dos,0,5,252,245,10,131,2,202
0.648,266,8,1,fuzzy,94,31,210,114,219,144,212,25
0.649,810,2,1,fuzzy,161,24,238,187,92,11,237,31
0.65,1269,1,1,fuzzy,85,95,164,145,40,206,245,64
0.651,19,8,1,dos,4,240,252,25,35,126,2,203
0.652,19,8,1,dos,246,14,251,39,255,122,2,204
0.653,982,6,1,fuzzy,242,17,2,116,91,76,35,226
0.654,19,8,1,fuzzy,95,0,219,59,171,62,30,181
0.655,19,8,1,dos,254,255,255,0,27,130,2,205
0.656,64,4,0,normal,2,201,0,1,0,0,0,0
0.657,19,5,1,fuzzy,181,69,103,125,64,57,99,8
0.658,1296,1,1,fuzzy,230,129,169,225,72,228,223,3
0.659,19,8,1,dos,11,247,3,13,29,120,2,206
0.66,32,4,0,normal,5,226,1,103,0,0,0,0
0.661,19,8,1,dos,248,4,1,11,214,134,2,207
0.662,1612,6,1,fuzzy,217,242,8,52,153,196,43,61
0.663,2004,1,1,fuzzy,124,84,209,141,88,4,62,247
0.664,19,8,0,normal,2,240,1,3,17,130,2,207
0.665,19,8,1,dos,5,3,253,10,1,127,2,208
0.666,32,4,1,spoofing,0,0,1,104,0,0,0,0
0.667,19,8,1,dos,255,243,0,32,245,127,2,209
0.668,48,6,1,fuzzy,236,182,217,149,168,18,5,96
0.669,19,8,1,dos,21,254,250,13,240,128,2,210
0.67,1832,2,1,fuzzy,168,195,241,124,220,53,234,234
0.671,19,8,1,dos,252,254,4,21,0,127,2,211
0.672,1415,1,1,fuzzy,29,42,223,179,66,9,109,56
0.673,64,2,1,fuzzy,27,9,63,143,190,103,58,14
0.674,19,8,1,dos,1,253,0,28,234,132,2,212
0.675,1248,6,1,fuzzy,48,43,192,185,165,199,53,144
0.676,19,8,1,dos,0,248,1,43,206,117,2,213
0.677,2019,6,1,fuzzy,9,14,2,38,24,153,232,144
0.678,19,8,1,dos,3,9,2,224,12,126,2,214
0.679,1032,5,1,fuzzy,105,15,104,232,248,149,172,36
0.68,19,8,1,dos,249,241,254,9,7,127,2,215
0.681,19,1,1,fuzzy,221,146,25,48,51,126,120,50
0.682,19,8,1,dos,255,14,12,8,20,123,2,216
0.683,32,4,1,fuzzy,60,82,210,82,50,185,12,51
0.684,1529,8,1,fuzzy,91,93,211,178,51,4,98,72
0.685,19,8,1,dos,253,244,5,1,27,131,2,217
0.686,80,5,1,fuzzy,30,52,24,236,231,124,73,78
0.687,19,8,0,normal,254,10,255,4,250,129,2,217
0.6880000000000001,19,8,1,dos,1,248,6,1,243,116,2,218
0.6890000000000001,19,8,1,dos,253,254,2,239,226,127,2,219
0.6900000000000001,19,8,1,dos,0,248,250,224,2,132,2,220
0.6910000000000001,64,8,1,fuzzy,5,84,162,202,179,71,173,89
0.6920000000000001,19,8,1,dos,0,14,254,16,247,123,2,221
0.6930000000000001,80,2,1,fuzzy,189,238,209,27,29,89,144,194
0.6940000000000001,19,8,1,dos,4,6,249,20,13,124,2,222
0.6950000000000001,19,8,1,dos,10,249,253,251,212,128,2,223
0.6960000000000001,343,1,1,fuzzy,152,124,114,194,232,100,101,203
0.6970000000000001,372,4,1,fuzzy,160,160,56,114,24,92,114,37
0.6980000000000001,19,8,1,dos,5,4,5,254,225,127,2,224
0.6990000000000001,801,6,1,fuzzy,163,215,32,27,8,167,167,236
0.7000000000000001,1118,4,1,fuzzy,59,41,100,109,180,202,190,123
0.7010000000000001,19,8,1,dos,3,253,3,7,252,127,2,225
0.7020000000000001,329,4,1,fuzzy,86,111,45,214,115,111,94,182
0.7030000000000001,48,6,0,normal,124,144,138,1,45,0,0,0
0.704,206,8,1,fuzzy,62,33,136,59,22,17,108,36
0.705,19,8,1,dos,6,248,1,17,4,128,2,226
0.706,64,1,1,fuzzy,123,1,241,118,121,91,215,209
0.707,19,8,1,dos,5,253,0,238,251,116,2,227
0.708,454,8,1,fuzzy,213,221,5,88,76,19,65,184
0.709,32,4,0,normal,6,7,1,113,0,0,0,0
0.71,19,8,0,normal,15,241,249,250,0,126,2,228
0.711,784,7,1,fuzzy,153,51,158,66,223,97,255,98
0.712,32,8,1,fuzzy,54,65,67,43,224,75,124,57
0.713,19,8,1,dos,6,0,4,26,0,122,2,228
0.714,48,4,1,fuzzy,90,156,31,182,178,97,122,17
0.715,32,4,1,spoofing,0,0,1,114,0,0,0,0
0.716,372,7,1,fuzzy,169,136,235,85,209,129,231,87
0.717,19,8,1,dos,8,4,254,7,250,123,2,229
0.718,19,4,1,fuzzy,207,143,4,105,2,120,119,141
0.719,285,2,1,fuzzy,244,255,209,252,220,44,149,160
0.72,1430,6,1,fuzzy,121,31,153,149,146,171,241,209
0.721,19,8,1,dos,247,7,1,254,0,121,2,230
0.722,32,2,1,fuzzy,188,228,132,66,141,219,206,119
0.723,726,4,1,fuzzy,249,42,209,171,101,34,15,127
0.724,64,8,1,fuzzy,168,124,24,37,227,121,230,126
0.725,1407,5,1,fuzzy,177,26,80,134,230,210,150,243
0.726,19,8,1,dos,17,255,249,18,236,129,2,231
0.727,19,8,1,dos,254,11,3,31,11,124,2,232
0.728,1827,1,1,fuzzy,37,72,4,4,138,179,41,91
0.729,48,7,1,fuzzy,4,204,22,158,228,210,182,216
0.73,19,8,1,dos,249,251,4,24,235,133,2,233
0.731,661,2,1,fuzzy,74,122,35,39,173,186,121,185
0.732,19,8,1,dos,248,243,1,245,26,122,2,234
0.733,1649,1,1,fuzzy,146,118,40,95,210,197,25,139
0.734,5,6,1,fuzzy,174,90,207,243,107,34,149,201
0.735,1391,3,1,fuzzy,137,25,155,221,212,141,50,108
0.736,19,8,1,dos,244,10,0,5,249,124,2,235
0.737,1288,2,1,fuzzy,238,126,92,69,82,133,238,49
0.738,1968,2,1,fuzzy,56,230,45,78,246,104,233,147
0.739,19,8,1,dos,18,246,255,244,226,119,2,236
0.74,32,4,1,fuzzy,129,40,213,36,67,63,110,117
0.741,1849,4,1,fuzzy,123,229,98,210,110,4,203,148
0.742,80,5,1,fuzzy,208,3,253,139,69,31,90,123
0.743,1350,7,1,fuzzy,176,62,81,215,64,212,149,209
0.744,19,8,1,dos,253,14,4,240,15,123,2,237
0.745,19,8,0,normal,240,11,10,25,21,128,2,237
0.746,850,8,1,fuzzy,57,85,125,249,210,93,17,180
0.747,19,8,1,dos,3,21,1,227,14,132,2,238
0.748,1322,7,1,fuzzy,104,207,155,93,186,76,77,237
0.749,48,2,1,fuzzy,213,224,118,100,82,200,127,208
0.75,80,3,1,fuzzy,83,177,219,190,240,49,120,156
0.751,19,8,1,dos,247,1,0,35,12,135,2,239
0.752,64,6,1,fuzzy,56,160,34,108,37,154,154,21
0.753,19,8,1,dos,254,251,4,22,7,127,2,240
0.754,80,2,1,fuzzy,39,247,199,4,40,66,250,247
0.755,19,1,1,fuzzy,243,183,241,116,132,42,48,66
0.756,19,8,1,dos,243,252,255,0,243,122,2,241
0.757,1128,3,1,fuzzy,141,238,1,156,67,138,142,240
0.758,5,2,1,fuzzy,134,18,204,96,118,190,57,13
0.759,64,8,1,fuzzy,211,211,162,4,4,104,190,110
0.76,1237,3,1,fuzzy,33,178,243,156,152,136,125,47
0.761,19,8,1,dos,4,243,4,6,17,122,2,242
0.762,1578,1,1,fuzzy,29,148,73,203,155,255,64,236
0.763,19,8,1,dos,22,0,1,0,20,130,2,243
0.764,1722,3,1,fuzzy,83,174,142,93,155,136,112,2
0.765,64,3,1,fuzzy,172,199,93,125,157,218,64,44
0.766,1946,5,1,fuzzy,19,44,247,102,213,56,136,33
0.767,19,8,1,dos,248,3,3,2,223,129,2,244
0.768,1149,8,1,fuzzy,111,44,252,182,209,167,164,164
0.769,1267,2,1,fuzzy,223,99,199,103,73,164,52,135
0.77,1317,7,1,fuzzy,159,99,236,129,149,144,123,121
0.771,19,8,1,dos,234,9,9,18,255,131,2,245
0.772,1828,8,1,fuzzy,13,214,226,149,210,226,84,31
0.773,80,1,1,fuzzy,171,224,47,233,3,197,185,191
0.774,19,8,1,dos,5,0,0,241,247,135,2,246
0.775,1195,6,1,fuzzy,126,239,84,55,218,0,114,154
0.776,32,4,0,normal,5,177,1,123,0,0,0,0
0.777,19,8,1,dos,237,35,254,251,248,127,2,247
0.778,19,8,0,normal,0,21,255,247,22,132,2,247
0.779,1508,7,1,fuzzy,170,108,232,231,73,214,132,220
0.78,80,1,1,fuzzy,73,177,215,252,148,69,76,125
0.781,19,8,1,dos,14,255,251,199,21,124,2,248
0.782,48,2,1,fuzzy,126,59,58,212,247,112,67,117
0.783,32,4,1,spoofing,0,0,1,124,0,0,0,0
0.784,19,8,1,dos,247,0,0,18,3,121,2,249
0.785,325,3,1,fuzzy,217,239,97,196,32,169,98,248
0.786,738,5,1,fuzzy,228,84,85,85,27,255,4,129
0.787,786,1,1,fuzzy,149,95,111,77,192,189,206,71
0.788,19,8,1,dos,4,247,0,7,9,128,2,250
0.789,5,1,1,fuzzy,51,233,106,252,50,67,183,11
0.79,19,8,1,dos,9,7,3,221,222,123,2,251
0.791,1469,1,1,fuzzy,209,40,249,174,45,98,103,123
0.792,19,8,1,dos,249,246,1,239,208,120,2,252
0.793,1728,5,1,fuzzy,251,56,149,6,46,51,61,193
0.794,64,8,1,fuzzy,55,249,135,150,240,51,168,32
0.795,19,8,1,dos,254,8,2,216,29,126,2,253
0.796,1626,4,1,fuzzy,105,57,47,175,206,108,111,43
0.797,1042,4,1,fuzzy,184,7,34,148,40,157,1,48
0.798,19,8,1,dos,1,248,2,218,26,127,2,254
0.799,1719,2,1,fuzzy,77,159,43,164,238,171,184,250
0.8,1791,1,1,fuzzy,217,159,248,42,53,119,10,127
0.801,19,8,1,dos,5,252,6,242,236,127,2,255
0.802,564,7,1,fuzzy,122,177,247,14,52,217,173,209
0.803,32,6,1,fuzzy,249,171,13,246,24,155,136,2
0.804,19,8,1,dos,251,2,3,0,238,125,2,0
0.805,1571,7,1,fuzzy,10,101,205,220,29,244,224,113
0.806,1203,5,1,fuzzy,17,86,197,95,64,37,106,222
0.807,1586,1,1,fuzzy,133,45,65,150,167,247,105,127
0.808,48,1,1,fuzzy,143,17,41,93,97,41,62,243
0.809,19,8,1,dos,0,250,252,234,220,132,2,1
0.81,1168,4,1,fuzzy,42,234,59,61,108,181,87,88
0.811,19,8,0,normal,248,254,254,1,22,122,2,2
0.812,600,2,1,fuzzy,238,181,78,130,51,170,90,253
0.8130000000000001,1358,3,1,fuzzy,33,22,131,220,146,173,198,195
0.8140000000000001,19,8,1,dos,244,6,0,231,235,126,2,2
0.8150000000000001,118,7,1,fuzzy,117,67,14,104,208,152,152,183
0.8160000000000001,19,8,1,dos,5,251,2,253,242,131,2,3
0.8170000000000001,32,2,1,fuzzy,255,140,176,207,158,236,103,220
0.8180000000000001,1100,6,1,fuzzy,95,224,159,79,80,225,176,185
0.8190000000000001,80,3,1,fuzzy,58,83,4,60,162,70,218,191
0.8200000000000001,19,8,1,dos,5,246,254,16,251,125,2,4
0.8210000000000001,96,8,1,fuzzy,14,97,201,59,22,81,183,33
0.8220000000000001,19,8,1,dos,1,246,1,237,252,134,2,5
0.8230000000000001,1647,1,1,fuzzy,217,172,34,4,109,65,168,150
0.8240000000000001,19,8,1,dos,253,8,253,237,249,132,2,6
0.8250000000000001,165,2,1,fuzzy,98,199,199,133,134,183,174,251
0.8260000000000001,64,7,1,fuzzy,96,19,223,17,50,140,182,249
0.8270000000000001,19,8,1,dos,252,254,2,48,252,133,2,7
0.8280000000000001,596,6,1,fuzzy,130,137,63,18,130,202,180,196
0.8290000000000001,5,4,1,fuzzy,234,110,128,194,184,82,81,247
0.8300000000000001,19,8,1,dos,8,10,0,0,252,128,2,8
0.8310000000000001,48,5,1,fuzzy,26,171,103,146,93,42,154,62
0.8320000000000001,32,3,1,fuzzy,101,157,115,195,93,155,217,201
0.833,1420,4,1,fuzzy,200,52,83,42,229,42,174,111
0.834,19,8,1,dos,13,12,254,245,240,127,2,9
0.835,32,7,1,fuzzy,83,133,185,25,96,35,248,36
0.836,19,4,1,fuzzy,240,33,147,103,173,33,252,43
0.837,19,8,1,dos,251,255,3,250,253,132,2,10
0.838,815,3,1,fuzzy,38,123,10,184,149,205,96,176
0.839,32,4,0,normal,6,18,1,133,0,0,0,0
0.84,32,5,1,fuzzy,142,69,167,43,58,94,53,252
0.841,19,8,1,dos,249,0,2,50,30,142,2,11
0.842,19,8,0,normal,1,23,1,255,11,125,2,11
0.843,1669,1,1,fuzzy,6,236,191,125,116,131,182,83
0.844,32,4,1,spoofing,0,0,1,134,0,0,0,0
0.845,880,1,1,fuzzy,221,64,35,7,20,99,228,180
0.846,19,8,1,dos,13,15,0,249,14,125,2,12
0.847,48,3,1,fuzzy,70,96,229,141,209,255,199,251
0.848,462,4,1,fuzzy,210,112,157,45,182,182,235,172
0.849,19,8,1,dos,242,242,1,13,237,129,2,13
0.85,19,8,1,dos,3,6,1,26,12,120,2,14
0.851,440,1,1,fuzzy,36,67,4,255,114,79,134,214
0.852,19,8,1,dos,247,0,12,9,240,128,2,15
0.853,288,8,1,fuzzy,129,81,103,162,52,173,49,21
0.854,19,8,1,dos,2,251,250,233,241,133,2,16
0.855,64,3,1,fuzzy,107,95,105,45,225,190,212,157
0.856,19,8,1,dos,1,13,3,28,245,130,2,17
0.857,1609,7,1,fuzzy,76,0,72,79,248,121,69,225
0.858,423,6,1,fuzzy,107,110,52,198,36,167,63,129
0.859,19,8,1,dos,9,8,251,13,9,126,2,18
0.86,80,3,1,fuzzy,232,176,27,254,114,97,65,158
0.861,613,4,1,fuzzy,229,217,115,196,245,178,215,127
0.862,777,7,1,fuzzy,3,101,111,148,15,201,170,166
0.863,19,8,1,dos,4,247,254,18,20,129,2,19
0.864,48,6,0,normal,110,125,126,1,55,0,0,0
0.865,152,5,1,fuzzy,201,223,211,57,227,241,93,39
0.866,80,3,1,fuzzy,158,158,50,225,173,33,127,250
0.867,19,8,1,dos,245,249,6,3,254,127,2,20
0.868,300,1,1,fuzzy,213,32,104,194,30,88,184,133
0.869,48,6,1,fuzzy,227,116,117,239,113,113,234,147
0.87,19,8,0,normal,241,0,246,250,4,127,2,21
0.871,19,8,1,dos,246,252,3,4,22,130,2,21
0.872,909,7,1,fuzzy,98,140,123,140,59,138,46,105
0.873,19,8,1,dos,223,2,251,10,31,121,2,22
0.874,5,1,1,fuzzy,168,242,94,177,217,190,70,239
0.875,5,8,0,normal,194,179,77,185,1,27,0,0
0.876,19,8,1,dos,8,3,1,215,1,126,2,23
0.877,48,6,1,fuzzy,6,22,156,171,222,10,95,231
